REF_DATE,unemployment_rate
2020-05,0.8
2020-05,14.8
2020-05,15.3
2020-05,0.3
2020-05,0.3
2020-05,0.4
2020-05,15.0
2020-05,15.5
2020-05,0.3
2020-05,0.3
2020-05,0.4
2020-05,31.4
2020-05,37.0
2020-05,1.1
2020-05,1.2
2020-05,1.5
2020-05,43.6
2020-05,33.7
2020-05,12.4
2020-05,11.7
2020-05,0.3
2020-05,0.3
2020-05,0.4
2020-05,12.6
2020-05,12.1
2020-05,0.3
2020-05,0.4
2020-05,0.5
2020-05,11.9
2020-05,10.5
2020-05,0.6
2020-05,0.6
2020-05,0.8
2020-06,12.6
2020-06,12.4
2020-06,0.2
2020-06,0.2
2020-06,0.3
2020-06,12.7
2020-06,12.6
2020-06,0.2
2020-06,0.2
2020-06,0.3
2020-06,30.3
2020-06,30.5
2020-06,0.8
2020-06,0.9
2020-06,1.1
2020-06,32.3
2020-06,29.6
2020-06,9.8
2020-06,9.2
2020-06,0.2
2020-06,0.2
2020-06,0.3
2020-06,10.0
2020-06,9.5
2020-06,0.2
2020-06,0.2
2020-06,0.3
2020-06,9.2
2020-06,8.4
2020-06,0.4
2020-06,0.4
2020-06,0.6
2020-06,12.0
2020-06,11.6
2020-06,0.3
2020-06,0.3
2020-06,0.4
2020-06,12.2
2020-06,12.0
2020-06,0.3
2020-06,0.3
2020-06,0.4
2020-06,30.9
2020-06,30.7
2020-06,1.2
2020-06,1.2
2020-06,1.6
2020-06,32.6
2020-06,29.8
2020-06,9.0
2020-06,8.4
2020-06,0.3
2020-06,0.3
2020-06,0.4
2020-06,9.2
2020-06,8.6
2020-06,0.3
2020-06,0.3
2020-06,0.5
2020-06,8.3
2020-06,7.6
2020-06,0.5
2020-06,0.5
2020-06,0.8
2020-06,13.3
2020-06,13.2
2020-06,0.3
2020-06,0.3
2020-06,0.4
2020-06,13.3
2020-06,13.3
2020-06,0.3
2020-06,0.3
2020-06,0.4
2020-06,29.7
2020-06,30.3
2020-06,1.1
2020-06,1.2
2020-06,1.5
2020-06,31.9
2020-06,29.3
2020-06,10.7
2020-06,10.2
2020-06,0.3
2020-06,0.3
2020-06,0.4
2020-06,10.8
2020-06,10.4
2020-06,0.3
2020-06,0.4
2020-06,0.5
2020-06,10.3
2020-06,9.4
2020-06,0.6
2020-06,0.6
2020-06,0.8
2020-07,11.4
2020-07,12.5
2020-07,0.3
2020-07,0.3
2020-07,0.3
2020-07,12.1
2020-07,12.7
2020-07,0.3
2020-07,0.3
2020-07,0.4
2020-07,28.2
2020-07,29.2
2020-07,1.0
2020-07,1.1
2020-07,1.3
2020-07,32.1
2020-07,27.4
2020-07,8.7
2020-07,9.3
2020-07,0.2
2020-07,0.3
2020-07,0.3
2020-07,8.8
2020-07,9.5
2020-07,0.3
2020-07,0.3
2020-07,0.4
2020-07,8.3
2020-07,8.6
2020-07,0.5
2020-07,0.5
2020-07,0.6
2020-07,11.8
2020-07,11.8
2020-07,0.3
2020-07,0.4
2020-07,0.5
2020-07,12.0
2020-07,12.1
2020-07,0.4
2020-07,0.4
2020-07,0.5
2020-07,30.0
2020-07,29.3
2020-07,1.3
2020-07,1.5
2020-07,1.8
2020-07,30.8
2020-07,28.5
2020-07,8.8
2020-07,8.5
2020-07,0.3
2020-07,0.3
2020-07,0.4
2020-07,9.1
2020-07,8.9
2020-07,0.4
2020-07,0.4
2020-07,0.5
2020-07,7.9
2020-07,7.4
2020-07,0.6
2020-07,0.6
2020-07,0.8
2020-07,11.0
2020-07,13.3
2020-07,0.4
2020-07,0.4
2020-07,0.5
2020-07,12.1
2020-07,13.5
2020-07,0.4
2020-07,0.4
2020-07,0.5
2020-07,26.0
2020-07,29.1
2020-07,1.4
2020-07,1.5
2020-07,1.8
2020-07,33.4
2020-07,26.3
2020-07,8.6
2020-07,10.2
2020-07,0.4
2020-07,0.4
2020-07,0.5
2020-07,8.5
2020-07,10.2
2020-07,0.4
2020-07,0.4
2020-07,0.5
2020-07,8.8
2020-07,10.1
2020-07,0.7
2020-07,0.7
2020-07,0.9
2020-08,10.4
2020-08,11.7
2020-08,0.3
2020-08,0.3
2020-08,0.3
2020-08,10.8
2020-08,11.9
2020-08,0.3
2020-08,0.3
2020-08,0.4
2020-08,26.5
2020-08,26.4
2020-08,1.0
2020-08,1.1
2020-08,1.3
2020-08,30.6
2020-08,23.8
2020-08,7.7
2020-08,9.0
2020-08,0.2
2020-08,0.3
2020-08,0.3
2020-08,7.9
2020-08,9.1
2020-08,0.3
2020-08,0.3
2020-08,0.4
2020-08,7.4
2020-08,8.6
2020-08,0.5
2020-08,0.5
2020-08,0.6
2020-08,11.2
2020-08,11.0
2020-08,0.3
2020-08,0.4
2020-08,0.5
2020-08,11.3
2020-08,11.3
2020-08,0.4
2020-08,0.4
2020-08,0.5
2020-08,30.0
2020-08,27.8
2020-08,1.3
2020-08,1.5
2020-08,1.8
2020-08,31.7
2020-08,25.7
2020-08,8.1
2020-08,8.0
2020-08,0.3
2020-08,0.3
2020-08,0.4
2020-08,8.2
2020-08,8.1
2020-08,0.4
2020-08,0.4
2020-08,0.5
2020-08,7.7
2020-08,7.5
2020-08,0.6
2020-08,0.6
2020-08,0.8
2020-08,9.5
2020-08,12.5
2020-08,0.4
2020-08,0.4
2020-08,0.5
2020-08,10.3
2020-08,12.6
2020-08,0.4
2020-08,0.4
2020-08,0.5
2020-08,22.6
2020-08,24.8
2020-08,1.4
2020-08,1.5
2020-08,1.8
2020-08,29.5
2020-08,21.7
2020-08,7.4
2020-08,10.2
2020-08,0.4
2020-08,0.4
2020-08,0.5
2020-08,7.5
2020-08,10.3
2020-08,0.4
2020-08,0.4
2020-08,0.5
2020-08,7.1
2020-08,9.9
2020-08,0.7
2020-08,0.7
2020-08,0.9
2020-09,9.6
2020-09,9.1
2020-09,0.3
2020-09,0.3
2020-09,0.3
2020-09,9.3
2020-09,9.1
2020-09,0.3
2020-09,0.3
2020-09,0.4
2020-09,21.9
2020-09,22.3
2020-09,1.0
2020-09,1.1
2020-09,1.3
2020-09,25.6
2020-09,20.5
2020-09,7.5
2020-09,7.0
2020-09,0.2
2020-09,0.3
2020-09,0.3
2020-09,7.4
2020-09,7.0
2020-09,0.3
2020-09,0.3
2020-09,0.4
2020-09,7.5
2020-09,6.9
2020-09,0.5
2020-09,0.5
2020-09,0.6
2020-09,9.8
2020-09,9.2
2020-09,0.3
2020-09,0.4
2020-09,0.5
2020-09,9.7
2020-09,9.3
2020-09,0.4
2020-09,0.4
2020-09,0.5
2020-09,22.7
2020-09,22.3
2020-09,1.3
2020-09,1.5
2020-09,1.8
2020-09,25.1
2020-09,20.9
2020-09,7.6
2020-09,7.1
2020-09,0.3
2020-09,0.3
2020-09,0.4
2020-09,7.6
2020-09,7.3
2020-09,0.4
2020-09,0.4
2020-09,0.5
2020-09,7.7
2020-09,6.7
2020-09,0.6
2020-09,0.6
2020-09,0.8
2020-09,9.3
2020-09,9.0
2020-09,0.4
2020-09,0.4
2020-09,0.5
2020-09,8.9
2020-09,8.8
2020-09,0.4
2020-09,0.4
2020-09,0.5
2020-09,21.1
2020-09,22.3
2020-09,1.4
2020-09,1.5
2020-09,1.8
2020-09,26.2
2020-09,20.1
2020-09,7.3
2020-09,6.8
2020-09,0.4
2020-09,0.4
2020-09,0.5
2020-09,7.3
2020-09,6.7
2020-09,0.4
2020-09,0.4
2020-09,0.5
2020-09,7.3
2020-09,7.1
2020-09,0.7
2020-09,0.7
2020-09,0.9
2020-10,9.4
2020-10,8.6
2020-10,0.3
2020-10,0.3
2020-10,0.3
2020-10,9.2
2020-10,8.8
2020-10,0.3
2020-10,0.3
2020-10,0.4
2020-10,20.6
2020-10,19.6
2020-10,1.0
2020-10,1.1
2020-10,1.3
2020-10,21.5
2020-10,18.7
2020-10,7.5
2020-10,6.9
2020-10,0.2
2020-10,0.3
2020-10,0.3
2020-10,7.6
2020-10,7.1
2020-10,0.3
2020-10,0.3
2020-10,0.4
2020-10,7.2
2020-10,6.4
2020-10,0.5
2020-10,0.5
2020-10,0.6
2020-10,9.2
2020-10,8.6
2020-10,0.3
2020-10,0.4
2020-10,0.5
2020-10,9.1
2020-10,8.8
2020-10,0.4
2020-10,0.4
2020-10,0.5
2020-10,20.2
2020-10,20.1
2020-10,1.3
2020-10,1.5
2020-10,1.8
2020-10,25.4
2020-10,17.4
2020-10,7.4
2020-10,6.8
2020-10,0.3
2020-10,0.3
2020-10,0.4
2020-10,7.6
2020-10,7.0
2020-10,0.4
2020-10,0.4
2020-10,0.5
2020-10,7.0
2020-10,6.2
2020-10,0.6
2020-10,0.6
2020-10,0.8
2020-10,9.5
2020-10,8.7
2020-10,0.4
2020-10,0.4
2020-10,0.5
2020-10,9.3
2020-10,8.7
2020-10,0.4
2020-10,0.4
2020-10,0.5
2020-10,20.9
2020-10,19.1
2020-10,1.4
2020-10,1.5
2020-10,1.8
2020-10,17.2
2020-10,20.1
2020-10,7.5
2020-10,7.0
2020-10,0.4
2020-10,0.4
2020-10,0.5
2020-10,7.6
2020-10,7.1
2020-10,0.4
2020-10,0.4
2020-10,0.5
2020-10,7.4
2020-10,6.7
2020-10,0.7
2020-10,0.7
2020-10,0.9
2020-11,9.0
2020-11,8.1
2020-11,0.3
2020-11,0.3
2020-11,0.3
2020-11,8.9
2020-11,8.0
2020-11,0.3
2020-11,0.3
2020-11,0.4
2020-11,19.5
2020-11,18.2
2020-11,1.0
2020-11,1.1
2020-11,1.3
2020-11,21.3
2020-11,16.7
2020-11,7.3
2020-11,6.5
2020-11,0.2
2020-11,0.3
2020-11,0.3
2020-11,7.4
2020-11,6.5
2020-11,0.3
2020-11,0.3
2020-11,0.4
2020-11,7.0
2020-11,6.3
2020-11,0.5
2020-11,0.5
2020-11,0.6
2020-11,9.0
2020-11,8.4
2020-11,0.3
2020-11,0.4
2020-11,0.5
2020-11,8.8
2020-11,8.3
2020-11,0.4
2020-11,0.4
2020-11,0.5
2020-11,20.0
2020-11,19.2
2020-11,1.3
2020-11,1.5
2020-11,1.8
2020-11,22.8
2020-11,17.4
2020-11,7.2
2020-11,6.7
2020-11,0.3
2020-11,0.3
2020-11,0.4
2020-11,7.1
2020-11,6.6
2020-11,0.4
2020-11,0.4
2020-11,0.5
2020-11,7.5
2020-11,6.9
2020-11,0.6
2020-11,0.6
2020-11,0.8
2020-11,9.0
2020-11,7.7
2020-11,0.4
2020-11,0.4
2020-11,0.5
2020-11,9.0
2020-11,7.7
2020-11,0.4
2020-11,0.4
2020-11,0.5
2020-11,19.1
2020-11,17.1
2020-11,1.4
2020-11,1.5
2020-11,1.8
2020-11,19.5
2020-11,16.0
2020-11,7.3
2020-11,6.2
2020-11,0.4
2020-11,0.4
2020-11,0.5
2020-11,7.6
2020-11,6.4
2020-11,0.4
2020-11,0.4
2020-11,0.5
2020-11,6.3
2020-11,5.6
2020-11,0.7
2020-11,0.7
2020-11,0.9
2020-12,9.9
2020-12,8.8
2020-12,0.3
2020-12,0.3
2020-12,0.3
2020-12,9.6
2020-12,8.8
2020-12,0.3
2020-12,0.3
2020-12,0.4
2020-12,21.5
2020-12,18.3
2020-12,1.0
2020-12,1.1
2020-12,1.3
2020-12,20.8
2020-12,17.0
2020-12,7.9
2020-12,7.3
2020-12,0.2
2020-12,0.3
2020-12,0.3
2020-12,7.9
2020-12,7.2
2020-12,0.3
2020-12,0.3
2020-12,0.4
2020-12,8.2
2020-12,7.5
2020-12,0.5
2020-12,0.5
2020-12,0.6
2020-12,9.5
2020-12,9.0
2020-12,0.3
2020-12,0.4
2020-12,0.5
2020-12,9.4
2020-12,9.0
2020-12,0.4
2020-12,0.4
2020-12,0.5
2020-12,20.0
2020-12,17.8
2020-12,1.3
2020-12,1.5
2020-12,1.8
2020-12,21.7
2020-12,15.8
2020-12,7.8
2020-12,7.6
2020-12,0.3
2020-12,0.3
2020-12,0.4
2020-12,7.9
2020-12,7.7
2020-12,0.4
2020-12,0.4
2020-12,0.5
2020-12,7.5
2020-12,7.4
2020-12,0.6
2020-12,0.6
2020-12,0.8
2020-12,10.4
2020-12,8.6
2020-12,0.4
2020-12,0.4
2020-12,0.5
2020-12,9.9
2020-12,8.5
2020-12,0.4
2020-12,0.4
2020-12,0.5
2020-12,23.1
2020-12,18.8
2020-12,1.4
2020-12,1.5
2020-12,1.8
2020-12,19.9
2020-12,18.3
2020-12,8.1
2020-12,6.9
2020-12,0.4
2020-12,0.4
2020-12,0.5
2020-12,7.9
2020-12,6.7
2020-12,0.4
2020-12,0.4
2020-12,0.5
2020-12,9.0
2020-12,7.6
2020-12,0.7
2020-12,0.7
2020-12,0.9
2021-01,10.2
2021-01,10.5
2021-01,0.3
2021-01,0.3
2021-01,0.4
2021-01,10.7
2021-01,10.6
2021-01,0.3
2021-01,0.3
2021-01,0.4
2021-01,22.2
2021-01,22.7
2021-01,1.2
2021-01,1.3
2021-01,1.5
2021-01,24.4
2021-01,22.0
2021-01,8.3
2021-01,8.7
2021-01,0.3
2021-01,0.3
2021-01,0.4
2021-01,8.5
2021-01,8.8
2021-01,0.4
2021-01,0.4
2021-01,0.4
2021-01,8.0
2021-01,8.5
2021-01,0.6
2021-01,0.6
2021-01,0.7
2021-01,9.8
2021-01,10.8
2021-01,0.4
2021-01,0.4
2021-01,0.5
2021-01,10.8
2021-01,11.0
2021-01,0.4
2021-01,0.5
2021-01,0.5
2021-01,21.8
2021-01,23.4
2021-01,1.6
2021-01,1.7
2021-01,2.0
2021-01,24.7
2021-01,22.8
2021-01,8.0
2021-01,8.9
2021-01,0.4
2021-01,0.4
2021-01,0.5
2021-01,8.1
2021-01,9.1
2021-01,0.5
2021-01,0.5
2021-01,0.6
2021-01,7.8
2021-01,8.4
2021-01,0.7
2021-01,0.8
2021-01,0.9
2021-01,10.5
2021-01,10.2
2021-01,0.5
2021-01,0.5
2021-01,0.6
2021-01,10.6
2021-01,10.2
2021-01,0.5
2021-01,0.5
2021-01,0.6
2021-01,22.7
2021-01,22.0
2021-01,1.8
2021-01,1.9
2021-01,2.1
2021-01,24.0
2021-01,21.0
2021-01,8.7
2021-01,8.5
2021-01,0.4
2021-01,0.4
2021-01,0.5
2021-01,8.8
2021-01,8.5
2021-01,0.5
2021-01,0.5
2021-01,0.6
2021-01,8.1
2021-01,8.5
2021-01,0.9
2021-01,0.9
2021-01,1.0
2021-02,9.5
2021-02,9.4
2021-02,0.3
2021-02,0.3
2021-02,0.4
2021-02,9.6
2021-02,9.5
2021-02,0.3
2021-02,0.3
2021-02,0.4
2021-02,21.9
2021-02,21.2
2021-02,1.2
2021-02,1.3
2021-02,1.5
2021-02,24.4
2021-02,19.7
2021-02,7.5
2021-02,7.7
2021-02,0.3
2021-02,0.3
2021-02,0.4
2021-02,7.6
2021-02,7.6
2021-02,0.4
2021-02,0.4
2021-02,0.4
2021-02,7.5
2021-02,8.0
2021-02,0.6
2021-02,0.6
2021-02,0.7
2021-02,8.7
2021-02,9.1
2021-02,0.4
2021-02,0.4
2021-02,0.5
2021-02,8.8
2021-02,9.2
2021-02,0.4
2021-02,0.5
2021-02,0.5
2021-02,20.2
2021-02,20.8
2021-02,1.6
2021-02,1.7
2021-02,2.0
2021-02,22.5
2021-02,19.9
2021-02,7.0
2021-02,7.4
2021-02,0.4
2021-02,0.4
2021-02,0.5
2021-02,7.0
2021-02,7.3
2021-02,0.5
2021-02,0.5
2021-02,0.6
2021-02,7.0
2021-02,7.8
2021-02,0.7
2021-02,0.8
2021-02,0.9
2021-02,10.3
2021-02,9.8
2021-02,0.5
2021-02,0.5
2021-02,0.6
2021-02,10.5
2021-02,9.8
2021-02,0.5
2021-02,0.5
2021-02,0.6
2021-02,23.8
2021-02,21.7
2021-02,1.8
2021-02,1.9
2021-02,2.1
2021-02,26.6
2021-02,19.4
2021-02,8.2
2021-02,8.1
2021-02,0.4
2021-02,0.4
2021-02,0.5
2021-02,8.2
2021-02,8.0
2021-02,0.5
2021-02,0.5
2021-02,0.6
2021-02,8.1
2021-02,8.2
2021-02,0.9
2021-02,0.9
2021-02,1.0
2021-03,7.8
2021-03,8.1
2021-03,0.3
2021-03,0.3
2021-03,0.4
2021-03,7.9
2021-03,8.1
2021-03,0.3
2021-03,0.3
2021-03,0.4
2021-03,15.9
2021-03,16.3
2021-03,1.2
2021-03,1.3
2021-03,1.5
2021-03,23.6
2021-03,12.7
2021-03,6.5
2021-03,6.9
2021-03,0.3
2021-03,0.3
2021-03,0.4
2021-03,6.8
2021-03,7.0
2021-03,0.4
2021-03,0.4
2021-03,0.4
2021-03,5.8
2021-03,6.6
2021-03,0.6
2021-03,0.6
2021-03,0.7
2021-03,7.9
2021-03,8.4
2021-03,0.4
2021-03,0.4
2021-03,0.5
2021-03,8.1
2021-03,8.4
2021-03,0.4
2021-03,0.5
2021-03,0.5
2021-03,15.8
2021-03,16.5
2021-03,1.6
2021-03,1.7
2021-03,2.0
2021-03,25.3
2021-03,12.3
2021-03,6.7
2021-03,7.2
2021-03,0.4
2021-03,0.4
2021-03,0.5
2021-03,6.7
2021-03,7.0
2021-03,0.5
2021-03,0.5
2021-03,0.6
2021-03,6.7
2021-03,7.7
2021-03,0.7
2021-03,0.8
2021-03,0.9
2021-03,7.7
2021-03,7.8
2021-03,0.5
2021-03,0.5
2021-03,0.6
2021-03,7.8
2021-03,7.9
2021-03,0.5
2021-03,0.5
2021-03,0.6
2021-03,16.1
2021-03,16.0
2021-03,1.8
2021-03,1.9
2021-03,2.1
2021-03,21.6
2021-03,13.2
2021-03,6.4
2021-03,6.6
2021-03,0.4
2021-03,0.4
2021-03,0.5
2021-03,7.0
2021-03,7.0
2021-03,0.5
2021-03,0.5
2021-03,0.6
2021-03,4.6
2021-03,5.3
2021-03,0.9
2021-03,0.9
2021-03,1.0
2021-04,9.4
2021-04,9.2
2021-04,0.3
2021-04,0.3
2021-04,0.4
2021-04,9.4
2021-04,9.4
2021-04,0.3
2021-04,0.3
2021-04,0.4
2021-04,20.6
2021-04,20.6
2021-04,1.2
2021-04,1.3
2021-04,1.5
2021-04,25.4
2021-04,18.2
2021-04,7.6
2021-04,7.6
2021-04,0.3
2021-04,0.3
2021-04,0.4
2021-04,7.6
2021-04,7.4
2021-04,0.4
2021-04,0.4
2021-04,0.4
2021-04,7.8
2021-04,8.0
2021-04,0.6
2021-04,0.6
2021-04,0.7
2021-04,8.7
2021-04,8.9
2021-04,0.4
2021-04,0.4
2021-04,0.5
2021-04,8.8
2021-04,9.0
2021-04,0.4
2021-04,0.5
2021-04,0.5
2021-04,21.3
2021-04,21.7
2021-04,1.6
2021-04,1.7
2021-04,2.0
2021-04,24.3
2021-04,20.3
2021-04,6.7
2021-04,7.0
2021-04,0.4
2021-04,0.4
2021-04,0.5
2021-04,6.6
2021-04,6.8
2021-04,0.5
2021-04,0.5
2021-04,0.6
2021-04,7.0
2021-04,7.6
2021-04,0.7
2021-04,0.8
2021-04,0.9
2021-04,10.1
2021-04,9.6
2021-04,0.5
2021-04,0.5
2021-04,0.6
2021-04,10.0
2021-04,9.8
2021-04,0.5
2021-04,0.5
2021-04,0.6
2021-04,19.7
2021-04,19.3
2021-04,1.8
2021-04,1.9
2021-04,2.1
2021-04,26.7
2021-04,15.6
2021-04,8.7
2021-04,8.3
2021-04,0.4
2021-04,0.4
2021-04,0.5
2021-04,8.6
2021-04,8.2
2021-04,0.5
2021-04,0.5
2021-04,0.6
2021-04,8.8
2021-04,8.5
2021-04,0.9
2021-04,0.9
2021-04,1.0
2021-05,9.4
2021-05,9.7
2021-05,0.3
2021-05,0.3
2021-05,0.4
2021-05,9.5
2021-05,9.8
2021-05,0.3
2021-05,0.3
2021-05,0.4
2021-05,20.9
2021-05,23.4
2021-05,1.2
2021-05,1.3
2021-05,1.5
2021-05,25.2
2021-05,22.5
2021-05,7.7
2021-05,7.5
2021-05,0.3
2021-05,0.3
2021-05,0.4
2021-05,7.4
2021-05,7.3
2021-05,0.4
2021-05,0.4
2021-05,0.4
2021-05,8.8
2021-05,8.2
2021-05,0.6
2021-05,0.6
2021-05,0.7
2021-05,9.1
2021-05,9.4
2021-05,0.4
2021-05,0.4
2021-05,0.5
2021-05,9.2
2021-05,9.4
2021-05,0.4
2021-05,0.5
2021-05,0.5
2021-05,20.3
2021-05,21.4
2021-05,1.6
2021-05,1.7
2021-05,2.0
2021-05,23.9
2021-05,20.2
2021-05,7.4
2021-05,7.5
2021-05,0.4
2021-05,0.4
2021-05,0.5
2021-05,7.3
2021-05,7.4
2021-05,0.5
2021-05,0.5
2021-05,0.6
2021-05,7.6
2021-05,7.7
2021-05,0.7
2021-05,0.8
2021-05,0.9
2021-05,9.9
2021-05,10.1
2021-05,0.5
2021-05,0.5
2021-05,0.6
2021-05,9.9
2021-05,10.2
2021-05,0.5
2021-05,0.5
2021-05,0.6
2021-05,21.6
2021-05,25.6
2021-05,1.8
2021-05,1.9
2021-05,2.1
2021-05,26.4
2021-05,25.1
2021-05,8.1
2021-05,7.6
2021-05,0.4
2021-05,0.4
2021-05,0.5
2021-05,7.4
2021-05,7.2
2021-05,0.5
2021-05,0.5
2021-05,0.6
2021-05,10.2
2021-05,8.9
2021-05,0.9
2021-05,0.9
2021-05,1.0
2021-06,8.8
2021-06,8.6
2021-06,0.3
2021-06,0.3
2021-06,0.4
2021-06,8.7
2021-06,8.6
2021-06,0.3
2021-06,0.3
2021-06,0.4
2021-06,17.5
2021-06,17.9
2021-06,1.2
2021-06,1.3
2021-06,1.5
2021-06,21.8
2021-06,15.8
2021-06,7.4
2021-06,7.0
2021-06,0.3
2021-06,0.3
2021-06,0.4
2021-06,7.0
2021-06,6.7
2021-06,0.4
2021-06,0.4
2021-06,0.4
2021-06,8.5
2021-06,7.8
2021-06,0.6
2021-06,0.6
2021-06,0.7
2021-06,9.1
2021-06,8.9
2021-06,0.4
2021-06,0.4
2021-06,0.5
2021-06,9.0
2021-06,8.8
2021-06,0.4
2021-06,0.5
2021-06,0.5
2021-06,17.0
2021-06,17.4
2021-06,1.6
2021-06,1.7
2021-06,2.0
2021-06,18.4
2021-06,16.9
2021-06,7.9
2021-06,7.5
2021-06,0.4
2021-06,0.4
2021-06,0.5
2021-06,7.7
2021-06,7.3
2021-06,0.5
2021-06,0.5
2021-06,0.6
2021-06,8.5
2021-06,7.8
2021-06,0.7
2021-06,0.8
2021-06,0.9
2021-06,8.4
2021-06,8.3
2021-06,0.5
2021-06,0.5
2021-06,0.6
2021-06,8.3
2021-06,8.3
2021-06,0.5
2021-06,0.5
2021-06,0.6
2021-06,18.1
2021-06,18.5
2021-06,1.8
2021-06,1.9
2021-06,2.1
2021-06,25.2
2021-06,14.6
2021-06,6.8
2021-06,6.4
2021-06,0.4
2021-06,0.4
2021-06,0.5
2021-06,6.3
2021-06,6.0
2021-06,0.5
2021-06,0.5
2021-06,0.6
2021-06,8.5
2021-06,7.7
2021-06,0.9
2021-06,0.9
2021-06,1.0
2021-07,7.9
2021-07,8.6
2021-07,0.3
2021-07,0.3
2021-07,0.4
2021-07,8.0
2021-07,8.6
2021-07,0.4
2021-07,0.3
2021-07,0.4
2021-07,14.7
2021-07,16.0
2021-07,1.3
2021-07,1.3
2021-07,1.6
2021-07,19.3
2021-07,13.9
2021-07,6.9
2021-07,7.2
2021-07,0.3
2021-07,0.3
2021-07,0.4
2021-07,6.5
2021-07,6.9
2021-07,0.4
2021-07,0.4
2021-07,0.5
2021-07,8.0
2021-07,8.3
2021-07,0.6
2021-07,0.6
2021-07,0.8
2021-07,8.5
2021-07,8.5
2021-07,0.5
2021-07,0.4
2021-07,0.6
2021-07,8.5
2021-07,8.6
2021-07,0.5
2021-07,0.5
2021-07,0.6
2021-07,16.4
2021-07,17.0
2021-07,1.7
2021-07,1.7
2021-07,2.1
2021-07,19.8
2021-07,15.4
2021-07,7.3
2021-07,7.0
2021-07,0.4
2021-07,0.4
2021-07,0.6
2021-07,6.9
2021-07,6.7
2021-07,0.5
2021-07,0.5
2021-07,0.7
2021-07,8.3
2021-07,7.8
2021-07,0.8
2021-07,0.8
2021-07,1.0
2021-07,7.3
2021-07,8.7
2021-07,0.5
2021-07,0.5
2021-07,0.6
2021-07,7.5
2021-07,8.6
2021-07,0.5
2021-07,0.5
2021-07,0.6
2021-07,12.8
2021-07,14.8
2021-07,1.9
2021-07,1.9
2021-07,2.3
2021-07,18.8
2021-07,12.3
2021-07,6.4
2021-07,7.5
2021-07,0.4
2021-07,0.4
2021-07,0.6
2021-07,6.0
2021-07,7.1
2021-07,0.5
2021-07,0.5
2021-07,0.7
2021-07,7.8
2021-07,8.8
2021-07,0.9
2021-07,0.9
2021-07,1.1
2021-08,7.7
2021-08,8.9
2021-08,0.3
2021-08,0.3
2021-08,0.4
2021-08,7.7
2021-08,8.9
2021-08,0.4
2021-08,0.3
2021-08,0.4
2021-08,13.9
2021-08,13.5
2021-08,1.3
2021-08,1.3
2021-08,1.6
2021-08,16.2
2021-08,11.9
2021-08,6.7
2021-08,8.1
2021-08,0.3
2021-08,0.3
2021-08,0.4
2021-08,6.3
2021-08,7.8
2021-08,0.4
2021-08,0.4
2021-08,0.5
2021-08,7.7
2021-08,8.9
2021-08,0.6
2021-08,0.6
2021-08,0.8
2021-08,8.0
2021-08,8.3
2021-08,0.5
2021-08,0.4
2021-08,0.6
2021-08,7.9
2021-08,8.2
2021-08,0.5
2021-08,0.5
2021-08,0.6
2021-08,14.9
2021-08,14.0
2021-08,1.7
2021-08,1.7
2021-08,2.1
2021-08,17.4
2021-08,12.1
2021-08,6.9
2021-08,7.3
2021-08,0.4
2021-08,0.4
2021-08,0.6
2021-08,6.6
2021-08,7.1
2021-08,0.5
2021-08,0.5
2021-08,0.7
2021-08,7.7
2021-08,7.8
2021-08,0.8
2021-08,0.8
2021-08,1.0
2021-08,7.3
2021-08,9.6
2021-08,0.5
2021-08,0.5
2021-08,0.6
2021-08,7.5
2021-08,9.6
2021-08,0.5
2021-08,0.5
2021-08,0.6
2021-08,12.9
2021-08,13.0
2021-08,1.9
2021-08,1.9
2021-08,2.3
2021-08,15.0
2021-08,11.7
2021-08,6.4
2021-08,9.0
2021-08,0.4
2021-08,0.4
2021-08,0.6
2021-08,6.0
2021-08,8.6
2021-08,0.5
2021-08,0.5
2021-08,0.7
2021-08,7.6
2021-08,10.2
2021-08,0.9
2021-08,0.9
2021-08,1.1
2021-09,7.4
2021-09,7.1
2021-09,0.3
2021-09,0.3
2021-09,0.4
2021-09,7.3
2021-09,7.0
2021-09,0.4
2021-09,0.3
2021-09,0.4
2021-09,12.2
2021-09,12.4
2021-09,1.3
2021-09,1.3
2021-09,1.6
2021-09,15.2
2021-09,11.0
2021-09,6.7
2021-09,6.3
2021-09,0.3
2021-09,0.3
2021-09,0.4
2021-09,6.6
2021-09,6.2
2021-09,0.4
2021-09,0.4
2021-09,0.5
2021-09,7.0
2021-09,6.5
2021-09,0.6
2021-09,0.6
2021-09,0.8
2021-09,7.7
2021-09,7.2
2021-09,0.5
2021-09,0.4
2021-09,0.6
2021-09,7.6
2021-09,7.2
2021-09,0.5
2021-09,0.5
2021-09,0.6
2021-09,14.4
2021-09,14.0
2021-09,1.7
2021-09,1.7
2021-09,2.1
2021-09,18.2
2021-09,12.1
2021-09,6.6
2021-09,6.2
2021-09,0.4
2021-09,0.4
2021-09,0.6
2021-09,6.6
2021-09,6.4
2021-09,0.5
2021-09,0.5
2021-09,0.7
2021-09,6.6
2021-09,5.8
2021-09,0.8
2021-09,0.8
2021-09,1.0
2021-09,7.2
2021-09,7.0
2021-09,0.5
2021-09,0.5
2021-09,0.6
2021-09,6.9
2021-09,6.8
2021-09,0.5
2021-09,0.5
2021-09,0.6
2021-09,10.0
2021-09,10.7
2021-09,1.9
2021-09,1.9
2021-09,2.3
2021-09,12.3
